cod_Loja,data_compra,inicio,termino,Loja,cod_Produto,produto,EAN,Valor Unitário Sem Imposto,quantidade,valor_total,Impostos,Dinheiro de Volta (Aplicado direto no total),,,,,,,,,,
410,43654.440474536997,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.457951388897,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.4603935185,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.457557870403,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.465682870403,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.462523148199,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.468090277798,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.471909722197,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.470520833303,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.472685185203,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.486562500002,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.494386574101,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.494490740697,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.503854166702,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.506828703699,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.507939814801,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.508842592601,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.511296296303,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.515115740702,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.518333333297,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.519756944399,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,3,9993.869999999999,1128.8699999999999,135,,,,,,,,,,
410,43654.5238425926,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.528564814798,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,3,9993.869999999999,1128.8699999999999,135,,,,,,,,,,
410,43654.529548611099,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.530185185198,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.536215277803,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.544976851903,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.547766203701,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
410,43654.5721990741,43651,43666,Unidade Manaus 1,49618556000135,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.3723032407,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.4536226852,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.473715277803,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.483854166698,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.516145833302,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.520590277803,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.5210532407,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.527847222198,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.5421180556,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.5444907407,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.576018518499,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.637986111098,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.675879629598,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.683206018497,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.687337962998,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.703020833302,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.701076388897,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.720983796302,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43651.724606481497,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.725787037001,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.7293981482,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43651.748946759297,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.7513078704,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.764594907399,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.768773148098,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.768900463001,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.780023148101,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43651.786215277803,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43651.790706018503,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.791643518503,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.799849536997,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.802905092598,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.811157407399,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.8121412037,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,3,9993.869999999999,1128.8699999999999,135,,,,,,,,,,
430,43651.821678240703,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.843009259297,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.8519675926,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.874988425901,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43651.883414351898,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.3382291667,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.366863425901,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.408298611103,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.421481481499,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.452743055597,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.459502314799,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.465520833299,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43652.466782407399,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.4709953704,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.486157407402,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.491979166698,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.495972222197,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.502557870401,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.504398148201,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,3,9993.869999999999,1128.8699999999999,135,,,,,,,,,,
430,43652.510937500003,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.511990740699,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.523402777799,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.544456018499,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.561550925901,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.568553240701,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.572986111103,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.573587963001,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.580023148199,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.582199074102,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43652.586504629602,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.589328703703,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.591342592597,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.593368055597,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.5958217593,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.605474536998,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.607071759303,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.6078935185,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.6085185185,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.609710648103,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.612245370401,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.613321759301,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.711805555598,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43652.725196759297,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43652.7347800926,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.737511574102,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43652.743078703701,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43652.745034722197,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.745405092603,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.753761574102,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.757824074099,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43652.7582638889,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.7649537037,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.770127314798,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.776655092603,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.803761574098,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.804768518501,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.808900463002,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.8156018519,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.816006944398,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.824953703697,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,4,13325.16,1505.1600000000001,180,,,,,,,,,,
430,43652.895798611098,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.896168981497,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43652.901689814797,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43653.356967592597,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.3662847222,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.389837962997,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.4202546296,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.427951388898,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43653.478206018503,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.478726851798,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43653.484884259298,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.491793981499,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.493969907402,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.499618055597,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.511319444398,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.520833333299,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.522476851896,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.523611111101,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.525983796302,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.527719907397,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.545624999999,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.569930555597,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.570393518501,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.574236111097,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.5784837963,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.596631944398,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.641064814801,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43653.652499999997,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.650486111103,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.670474537001,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.667233796303,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.6773958333,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.686493055597,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.710821759298,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.727916666699,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.757638888899,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.768043981501,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.775231481501,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.785937499997,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.789814814802,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.795092592598,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.798275462999,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.801527777803,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43653.8233680556,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.826319444401,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.860810185201,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.8906712963,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.8999189815,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43653.904664351903,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.347268518497,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.3526851852,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.358217592599,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.3817361111,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.4129398148,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,3,9993.869999999999,1128.8699999999999,135,,,,,,,,,,
430,43654.420891203699,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.443136574097,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.466909722199,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.4672685185,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
430,43654.468946759298,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43654.469097222202,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,2,6662.5799999999999,752.58000000000004,90,,,,,,,,,,
430,43654.483668981498,43651,43666,Unidade Manaus 3,49618556000216,Smart Pro,190199383180,3000,1,3331.29,376.29000000000002,45,,,,,,,,,,
